영업상태코드,개방자치단체코드,지번주소,좌표정보(X),좌표정보(Y),사업장명,행정구역
1,3200000,서울특별시 관악구 신림동 1641-2 14층 ,193754.4274,442407.2012,롯데시네마 신림 제5관,관악구
1,3200000,서울특별시 관악구 신림동 1641-2 14층 ,193754.4274,442407.2012,롯데시네마 신림 제4관,관악구
1,3200000,서울특별시 관악구 신림동 1641-2 14층 ,193754.4274,442407.2012,롯데시네마 신림 제7관,관악구
1,3200000,서울특별시 관악구 신림동 1641-2 14층 ,193754.4274,442407.2012,롯데시네마 신림 제3관,관악구
1,3210000,서울특별시 서초구 서초동 1335 서초그랑자이 ,202245.3779,442987.987,CGV Salon 서초,서초구
1,3210000,서울특별시 서초구 반포동 19-3 센트럴시티 지하1층 ,200250.4478,444683.2205,메가박스중앙(주) 센트럴 더부티크 103호,서초구
1,3210000,서울특별시 서초구 반포동 19-3 센트럴시티 지하1층 ,200250.4478,444683.2205,메가박스중앙(주) 센트럴 더부티크 104호,서초구
1,3210000,서울특별시 서초구 반포동 19-3 센트럴시티 지하1층 ,200250.4478,444683.2205,메가박스중앙(주) 센트럴 더부티크 102호,서초구
1,3210000,서울특별시 서초구 서초동 1317-20 ,202276.9172,443970.968,메가박스중앙(주) 강남 1관,서초구
1,3210000,서울특별시 서초구 서초동 1317-20 ,202276.9172,443970.968,메가박스중앙(주) 강남 2관,서초구
1,3210000,서울특별시 서초구 서초동 1317-20 ,202276.9172,443970.968,메가박스중앙(주) 강남 3관,서초구
1,3210000,서울특별시 서초구 서초동 1317-20 ,202276.9172,443970.968,메가박스중앙(주) 강남 5관,서초구
1,3210000,서울특별시 서초구 서초동 1317-20 ,202276.9172,443970.968,메가박스중앙(주) 강남 4관,서초구
1,3210000,서울특별시 서초구 서초동 1317-20 ,202276.9172,443970.968,메가박스중앙(주) 강남 6관,서초구
1,3210000,서울특별시 서초구 서초동 1317-20 ,202276.9172,443970.968,메가박스중앙(주) 강남 7관,서초구
1,3210000,서울특별시 서초구 반포동 19-3 센트럴시티 지하1층 ,200250.4478,444683.2205,메가박스중앙(주) 센트럴 더부티크 101호,서초구
1,3240000,서울특별시 강동구 성내동 549-1번지 ,210992.4973,447372.6172,메가박스 강동9,강동구
1,3210000,서울특별시 서초구 반포동 19-3 센트럴시티 지하1층 ,200250.4478,444683.2205,메가박스중앙(주) 센트럴 더부티크 105호,서초구
1,3220000,서울특별시 강남구 도곡동 174-3 ,204098.596,442807.3172,도곡7관,강남구
1,3220000,서울특별시 강남구 도곡동 174-3 ,204098.596,442807.3172,도곡1관,강남구
1,3220000,서울특별시 강남구 도곡동 174-3 ,204098.596,442807.3172,도곡6관,강남구
1,3220000,서울특별시 강남구 도곡동 174-3 ,204098.596,442807.3172,도곡5관,강남구
1,3220000,서울특별시 강남구 도곡동 174-3 ,204098.596,442807.3172,도곡4관,강남구
1,3220000,서울특별시 강남구 논현동 1-3번지 ,201753.1885,446003.4452,클래식시네마스페이스(주),강남구
1,3220000,서울특별시 강남구 역삼동 814-6 스타플렉스 6층 ,202262.4579,444382.5423,CGV 강남제2관,강남구
1,3220000,서울특별시 강남구 역삼동 814-6 스타플렉스 8층 ,202262.4579,444382.5423,CGV 강남제3관,강남구
1,3220000,서울특별시 강남구 역삼동 814-6 스타플랙스 10층 ,202262.4579,444382.5423,CGV 강남제4관,강남구
1,3220000,서울특별시 강남구 역삼동 814-6 스타플랙스 10층 ,202262.4579,444382.5423,CGV 강남제5관,강남구
1,3220000,서울특별시 강남구 역삼동 814-6 스타플렉스 10층 ,202262.4579,444382.5423,CGV 강남제6관,강남구
1,3220000,서울특별시 강남구 신사동 603-2 ,202478.5995,446927.6243,CGV압구정 제3관,강남구
1,3220000,서울특별시 강남구 신사동 602 ,202530.1848,446900.9612,씨네 드 쉐프 A관,강남구
1,3220000,서울특별시 강남구 논현동 3번지 외2필지 ,201836.2576,446034.6865,롯데시네마 브로드웨이 6관,강남구
1,3220000,서울특별시 강남구 신사동 532-1 지하2층 ,201876.7638,446752.4509,이봄씨어터,강남구
1,3220000,서울특별시 강남구 삼성동 159 ,205130.5917,445590.0968,코엑스 소상영관 B,강남구
1,3220000,서울특별시 강남구 삼성동 159 ,205130.5917,445590.0968,코엑스 소상영관 A,강남구
1,3220000,서울특별시 강남구 논현동 97-26번지 ,203069.2121,446531.9041,씨네예술관 1관,강남구
1,3220000,서울특별시 강남구 논현동 97-26번지 ,203069.2121,446531.9041,씨네예술관 2관,강남구
1,3220000,서울특별시 강남구 논현동 4-15번지 ,201924.4852,446086.6929,씨네마강남 1관,강남구
1,3220000,서울특별시 강남구 논현동 4-15번지 ,201924.4852,446086.6929,씨네마강남 2관,강남구
1,3220000,서울특별시 강남구 삼성동 159 코엑스 ,205130.5917,445590.0968,코엑스지점 더 부티크 프라이빗,강남구
1,3220000,서울특별시 강남구 논현동 91-6번지 ,203064.6402,446594.3191,씨네하우스 2관,강남구
1,3220000,서울특별시 강남구 논현동 91-6번지 ,203064.6402,446594.3191,씨네하우스 3관,강남구
1,3220000,서울특별시 강남구 역삼동 816-7번지 ,202337.2215,444235.2846,메가박스 씨티(강남대로)3관,강남구
1,3220000,서울특별시 강남구 역삼동 816-7번지 ,202337.2215,444235.2846,메가박스 씨티(강남대로)4관,강남구
1,3220000,서울특별시 강남구 삼성동 159 ,205130.5917,445590.0968,코엑스 Dolby Cinema,강남구
1,3220000,서울특별시 강남구 논현동 6-3 ,202160.3319,446215.9356,코엑스 컴포트 2관,강남구
1,3220000,서울특별시 강남구 논현동 4-15번지 ,201924.4852,446086.6929,씨네마강남 대관,강남구
1,3220000,서울특별시 강남구 논현동 58-3번지 ,202510.1756,445767.5124,(주)케이엠티브이,강남구
1,3220000,서울특별시 강남구 신사동 603-2 ,202478.5995,446927.6243,CGV압구정 제2관,강남구
1,3220000,서울특별시 강남구 논현동 123-2번지 ,202039.7404,445481.8844,강남비디오소극장,강남구
1,3220000,서울특별시 강남구 역삼동 816번지 ,202310.3114,444240.7983,메가박스 씨티(강남대로)1관,강남구
1,3220000,서울특별시 강남구 역삼동 816번지 ,202310.3114,444240.7983,메가박스 씨티(강남대로)2관,강남구
1,3220000,서울특별시 강남구 논현동 1-3번지 ,201753.1885,446003.4452,클래식시네마스페이스(주),강남구
1,3220000,서울특별시 강남구 삼성동 159 ,205130.5917,445590.0968,코엑스 컴포트 3관,강남구
1,3220000,서울특별시 강남구 삼성동 159 ,205130.5917,445590.0968,코엑스 컴포트 4관,강남구
1,3220000,서울특별시 강남구 논현동 6-13 ,202205.4307,446211.2208,코엑스 컴포트 6관,강남구
1,3220000,서울특별시 강남구 삼성동 159 ,205130.5917,445590.0968,코엑스 컴포트 7관,강남구
1,3220000,서울특별시 강남구 삼성동 159 ,205130.5917,445590.0968,코엑스 컴포트 8관,강남구
1,3220000,서울특별시 강남구 삼성동 159 ,205130.5917,445590.0968,코엑스 컴포트 9관,강남구
1,3220000,서울특별시 강남구 삼성동 159 ,205130.5917,445590.0968,코엑스 컴포트 10관,강남구
1,3220000,서울특별시 강남구 신사동 603-2,202478.5995,446927.6243,CGV압구정 IMAX관,강남구
1,3220000,서울특별시 강남구 삼성동 159 ,205130.5917,445590.0968,코엑스 컴포트 11관,강남구
1,3220000,서울특별시 강남구 신사동 602 ,202530.1848,446900.9612,CGV압구정 제4관,강남구
1,3220000,서울특별시 강남구 신사동 602 ,202530.1848,446900.9612,씨네 드 쉐프 B관,강남구
1,3220000,서울특별시 강남구 역삼동 814-6 스타플렉스 6층 ,202262.4579,444382.5423,CGV 강남제1관,강남구
1,3220000,서울특별시 강남구 삼성동 159 ,205130.5917,445590.0968,코엑스 102호 스위트룸,강남구
1,3220000,서울특별시 강남구 삼성동 159 ,205130.5917,445590.0968,코엑스 103호 스위트룸,강남구
1,3220000,서울특별시 강남구 삼성동 159 ,205130.5917,445590.0968,코엑스 104호 컴포트룸,강남구
1,3220000,서울특별시 강남구 삼성동 159 ,205130.5917,445590.0968,코엑스 105호 컴포트룸,강남구
1,3220000,서울특별시 강남구 삼성동 159 ,205130.5917,445590.0968,코엑스 101호 스위트룸,강남구
1,3220000,서울특별시 강남구 역삼동 814-6번지 ,202262.4579,444382.5423,주공공이 1관,강남구
1,3220000,서울특별시 강남구 역삼동 814-6번지 ,202262.4579,444382.5423,주공공이 2관,강남구
1,3220000,서울특별시 강남구 역삼동 814-6번지 ,202262.4579,444382.5423,주공공이 3관,강남구
1,3220000,서울특별시 강남구 역삼동 814-6번지 ,202262.4579,444382.5423,주공공이 4관,강남구
1,3220000,서울특별시 강남구 역삼동 814-6번지 ,202262.4579,444382.5423,주공공이 시사실,강남구
1,3220000,서울특별시 강남구 논현동 3-5번지 2층 ,201869.7776,446024.4102,롯데시네마 브로드웨이 1관,강남구
1,3220000,서울특별시 강남구 논현동 3-5번지 4층 ,201869.7776,446024.4102,롯데시네마 브로드웨이 2관,강남구
1,3220000,서울특별시 강남구 논현동 3-5번지 1층 ,201869.7776,446024.4102,롯데시네마 브로드웨이 3관,강남구
1,3220000,서울특별시 강남구 논현동 3-5번지 1층 ,201869.7776,446024.4102,롯데시네마 브로드웨이 4관,강남구
1,3220000,서울특별시 강남구 논현동 3-5번지 1층 ,201869.7776,446024.4102,롯데시네마 브로드웨이 5관,강남구
1,3220000,서울특별시 강남구 신사동 651-21 ,203205.417,446740.5529,CGV 청담씨네시티 CINEMA SWEETBOX PREMIUM 관,강남구
1,3220000,서울특별시 강남구 신사동 651-21 ,203205.417,446740.5529,CGV 청담씨네시티 1관(HEADPHONE),강남구
1,3220000,서울특별시 강남구 신사동 651-21 ,203205.417,446740.5529,CGV 청담씨네시티 2관(HEADPHONE),강남구
1,3220000,서울특별시 강남구 신사동 651-21 ,203205.417,446740.5529,CGV 청담씨네시티 3관(COMFORT SWEETBOX PREMIUM),강남구
1,3220000,서울특별시 강남구 신사동 651-21번지 ,203205.417,446740.5529,씨네시티11관,강남구
1,3220000,서울특별시 강남구 신사동 651-21번지 ,203205.417,446740.5529,씨네시티12관,강남구
1,3220000,서울특별시 강남구 신사동 651-21번지 ,203205.417,446740.5529,씨네시티3관,강남구
1,3220000,서울특별시 강남구 논현동 91-6번지 ,203064.6402,446594.3191,씨네하우스 1관,강남구
1,3220000,서울특별시 강남구 논현동 91-6번지 ,203064.6402,446594.3191,씨네하우스 4관,강남구
1,3220000,서울특별시 강남구 신사동 651-21 ,203205.417,446740.5529,CGV 청담씨네시티 4DX,강남구
1,3220000,서울특별시 강남구 신사동 602 ,202530.1848,446900.9612,CGV압구정 ART 1관,강남구
1,3220000,서울특별시 강남구 신사동 602 ,202530.1848,446900.9612,CGV압구정 ART 2관,강남구
1,3220000,서울특별시 강남구 역삼동 814-6번지 ,202262.4579,444382.5423,(주)강제규필름,강남구
1,3220000,서울특별시 강남구 역삼동 814-6번지 ,202262.4579,444382.5423,주공공이2관,강남구
1,3220000,서울특별시 강남구 역삼동 814-6번지 ,202262.4579,444382.5423,주공공이3관,강남구
1,3220000,서울특별시 강남구 역삼동 814-6번지 ,202262.4579,444382.5423,주공공이4관,강남구
1,3220000,서울특별시 강남구 삼성동 159-0번지 ,205130.5917,445590.0968,메가박스씨네플렉스(주),강남구
1,3220000,서울특별시 강남구 삼성동 159-0번지 ,205130.5917,445590.0968,메가박스씨네플렉(주),강남구
1,3220000,서울특별시 강남구 삼성동 159-0번지 ,205130.5917,445590.0968,메가박스씨네플렉스(주),강남구
1,3220000,서울특별시 강남구 삼성동 159-0번지 ,205130.5917,445590.0968,메가박스씨네플렉스(주),강남구
1,3220000,서울특별시 강남구 삼성동 159-0번지 ,205130.5917,445590.0968,메가박스씨네플렉스(주),강남구
1,3220000,서울특별시 강남구 삼성동 159-0번지 ,205130.5917,445590.0968,메가박스씨네플렉스(주),강남구
1,3220000,서울특별시 강남구 삼성동 159-0번지 ,205130.5917,445590.0968,메가박스씨네플렉스(주),강남구
1,3220000,서울특별시 강남구 삼성동 159-0번지 ,205130.5917,445590.0968,메가박스씨네플렉스(주),강남구
1,3220000,서울특별시 강남구 삼성동 159-0번지 ,205130.5917,445590.0968,메가박스씨네플렉스(주),강남구
1,3220000,서울특별시 강남구 삼성동 159-0번지 ,205130.5917,445590.0968,메가박스씨네플렉스(주),강남구
1,3220000,서울특별시 강남구 삼성동 159-0번지 ,205130.5917,445590.0968,메가박스씨네플렉스(주),강남구
1,3220000,서울특별시 강남구 삼성동 159-0번지 ,205130.5917,445590.0968,메가박스씨네플렉스(주),강남구
1,3220000,서울특별시 강남구 삼성동 159-0번지 ,205130.5917,445590.0968,메가박스씨네플렉스(주),강남구
1,3220000,서울특별시 강남구 삼성동 159-0번지 ,205130.5917,445590.0968,메가박스씨네플렉스(주),강남구
1,3230000,서울특별시 송파구 문정동 516 가든파이브라이프영관 10층 ,211053.1195,442026.9888,CGV 송파 6관,송파구
1,3230000,서울특별시 송파구 문정동 516 가든파이브라이프영관10층 ,211053.1195,442026.9888,CGV 송파 4관,송파구
1,3230000,서울특별시 송파구 문정동 516 가든파이브라이프영관 10층 ,211053.1195,442026.9888,CGV 송파 SPHERE X,송파구
1,3230000,서울특별시 송파구 문정동 516 가든파이브라이프영관10층 ,211053.1195,442026.9888,CGV송파4DX관,송파구
1,3230000,서울특별시 송파구 문정동 516 가든파이브라이프영관 10층 ,211053.1195,442026.9888,CGV 송파 3관,송파구
1,3230000,서울특별시 송파구 문정동 516 가든파이브라이프영관 10층 ,211053.1195,442026.9888,CGV 송파 1관,송파구
1,3230000,서울특별시 송파구 문정동 516 가든파이브라이프영관 10층 ,211053.1195,442026.9888,CGV 송파 2관,송파구
1,3230000,서울특별시 송파구 신천동 29 ,209074.9008,445657.8093,롯데시네마 월드타워(제21관),송파구
1,3230000,서울특별시 송파구 신천동 29 ,209074.9008,445657.8093,롯데시네마 월드타워(제9관),송파구
1,3230000,서울특별시 송파구 신천동 29 ,209074.9008,445657.8093,롯데시네마 월드타워(제20관),송파구
1,3240000,서울특별시 강동구 성내동 549-1번지 ,210992.4973,447372.6172,메가박스 강동10,강동구
1,3230000,서울특별시 송파구 신천동 29 ,209074.9008,445657.8093,롯데시네마 월드타워(제19관),송파구
1,3230000,서울특별시 송파구 신천동 29 ,209074.9008,445657.8093,롯데시네마 월드타워(제18관),송파구
1,3230000,서울특별시 송파구 신천동 29 ,209074.9008,445657.8093,롯데시네마 월드타워(제17관),송파구
1,3230000,서울특별시 송파구 신천동 29 ,209074.9008,445657.8093,롯데시네마 월드타워(제16관),송파구
1,3230000,서울특별시 송파구 신천동 29 ,209074.9008,445657.8093,롯데시네마 월드타워(제15관),송파구
1,3230000,서울특별시 송파구 신천동 29 ,209074.9008,445657.8093,롯데시네마 월드타워(제14관),송파구
1,3230000,서울특별시 송파구 신천동 29 ,209074.9008,445657.8093,롯데시네마 월드타워(제13관),송파구
1,3230000,서울특별시 송파구 신천동 29 ,209074.9008,445657.8093,롯데시네마 월드타워(제12관),송파구
1,3230000,서울특별시 송파구 신천동 29 ,209074.9008,445657.8093,롯데시네마 월드타워(제11관),송파구
1,3230000,서울특별시 송파구 신천동 29 ,209074.9008,445657.8093,롯데시네마 월드타워(제2관),송파구
1,3230000,서울특별시 송파구 신천동 29 ,209074.9008,445657.8093,롯데시네마 월드타워(제7관),송파구
1,3230000,서울특별시 송파구 문정동 634 가든파이브라이프 영관 10층 ,210986.4607,441725.2935,CGV 송파 8관,송파구
1,3230000,서울특별시 송파구 문정동 618 204동 비162호,210868.3975,442053.2279,메가박스 송파파크하비오점(9관),송파구
1,3230000,서울특별시 송파구 문정동 618 204동 비162호,210868.3975,442053.2279,메가박스 송파파크하비오점(8관),송파구
1,3230000,서울특별시 송파구 문정동 618 204동 비162호,210868.3975,442053.2279,메가박스 송파파크하비오점(7관),송파구
1,3230000,서울특별시 송파구 문정동 618 204동 비162호,210868.3975,442053.2279,메가박스 송파파크하비오점(6관),송파구
1,3230000,서울특별시 송파구 문정동 618 204동 비162호,210868.3975,442053.2279,메가박스 송파파크하비오점(5관),송파구
1,3230000,서울특별시 송파구 문정동 618 204동 비162호,210868.3975,442053.2279,메가박스 송파파크하비오점(4관),송파구
1,3230000,서울특별시 송파구 문정동 618 204동 비162호,210868.3975,442053.2279,메가박스 송파파크하비오점(3관),송파구
1,3230000,서울특별시 송파구 신천동 29 ,209074.9008,445657.8093,롯데시네마 월드타워(제10관),송파구
1,3230000,서울특별시 송파구 신천동 29 ,209074.9008,445657.8093,롯데시네마 월드타워(제8관),송파구
1,3230000,서울특별시 송파구 신천동 29 ,209074.9008,445657.8093,롯데시네마 월드타워(제1관),송파구
1,3230000,서울특별시 송파구 신천동 29 ,209074.9008,445657.8093,롯데시네마 월드타워(제6관),송파구
1,3230000,서울특별시 송파구 신천동 29 ,209074.9008,445657.8093,롯데시네마 월드타워(제5관),송파구
1,3230000,서울특별시 송파구 신천동 29 ,209074.9008,445657.8093,롯데시네마 월드타워(제4관),송파구
1,3230000,서울특별시 송파구 신천동 29 ,209074.9008,445657.8093,롯데시네마 월드타워(제3관),송파구
1,3230000,서울특별시 송파구 문정동 618 204동 비162호,210868.3975,442053.2279,메가박스 송파파크하비오점(2관),송파구
1,3230000,서울특별시 송파구 문정동 618 204동 비162호,210868.3975,442053.2279,메가박스 송파파크하비오점(1관),송파구
1,3240000,서울특별시 강동구 성내동 549-1번지 ,210992.4973,447372.6172,메가박스 강동1,강동구
1,3240000,서울특별시 강동구 성내동 549-1번지 ,210992.4973,447372.6172,메가박스 강동2,강동구
1,3240000,서울특별시 강동구 성내동 549-1번지 ,210992.4973,447372.6172,메가박스 강동3,강동구
1,3240000,서울특별시 강동구 성내동 549-1번지 ,210992.4973,447372.6172,메가박스 강동4,강동구
1,3240000,서울특별시 강동구 성내동 549-1번지 ,210992.4973,447372.6172,메가박스 강동6,강동구
1,3240000,서울특별시 강동구 성내동 44-1번지 ,211008.0193,448270.5004,롯데시네마 1관,강동구
1,3240000,서울특별시 강동구 성내동 44-1번지 ,211008.0193,448270.5004,롯데시네마 2관,강동구
1,3240000,서울특별시 강동구 성내동 44-1번지 ,211008.0193,448270.5004,롯데시네마 3관,강동구
1,3240000,서울특별시 강동구 성내동 44-1번지 ,211008.0193,448270.5004,롯데시네마 4관,강동구
1,3240000,서울특별시 강동구 성내동 44-1번지 ,211008.0193,448270.5004,롯데시네마 5관,강동구
1,3240000,서울특별시 강동구 성내동 44-1번지 ,211008.0193,448270.5004,롯데시네마 6관,강동구
1,3240000,서울특별시 강동구 성내동 44-1번지 ,211008.0193,448270.5004,롯데시네마 7관,강동구
1,3240000,서울특별시 강동구 성내동 44-1번지 ,211008.0193,448270.5004,롯데시네마 8관,강동구
1,3240000,서울특별시 강동구 성내동 44-1번지 ,211008.0193,448270.5004,롯데시네마 9관,강동구
1,3240000,서울특별시 강동구 성내동 44-1번지 ,211008.0193,448270.5004,롯데시네마 10관,강동구
1,3240000,서울특별시 강동구 성내동 549-1번지 ,210992.4973,447372.6172,메가박스 강동7,강동구
1,3240000,서울특별시 강동구 성내동 549-1번지 ,210992.4973,447372.6172,메가박스 강동8,강동구
1,3240000,서울특별시 강동구 천호동 42 ,212501.3691,449282.3104,CGV 천호 2관,강동구
1,3240000,서울특별시 강동구 천호동 42 ,212501.3691,449282.3104,CGV 천호 3관,강동구
1,3240000,서울특별시 강동구 천호동 42 ,212501.3691,449282.3104,CGV 천호 4관,강동구
1,3240000,서울특별시 강동구 천호동 42 ,212501.3691,449282.3104,CGV 천호 5관,강동구
1,3240000,서울특별시 강동구 천호동 42 ,212501.3691,449282.3104,CGV 천호 6관,강동구
1,3240000,서울특별시 강동구 천호동 42 ,212501.3691,449282.3104,CGV 천호 1관,강동구
1,3050000,서울특별시 동대문구 전농동 591-53 청량리민자역사 8층9층,204081.2821,453187.3952,롯데시네마청량리 제1관,동대문구
